source,destination,score
hsa-miR-661,DZIP1,0.9326983690261841
hsa-miR-574-3p,ARF1,0.932564377784729
hsa-miR-574-3p,SEC63,0.932094156742096
hsa-miR-574-3p,CDC23,0.932094156742096
hsa-miR-661,ADAM9,0.9318153262138367
hsa-miR-877-3p,CREBRF,0.931745707988739
hsa-miR-661,SDC3,0.9313050508499146
hsa-miR-574-3p,MAGI3,0.9311510920524597
hsa-miR-663a,XYLT2,0.9304049015045166
hsa-miR-661,MSL1,0.9301295876502991
hsa-miR-1307-3p,SMG1,0.9297589659690857
hsa-miR-661,AGPAT5,0.929462194442749
hsa-miR-483-5p,LPXN,0.9291519522666931
hsa-miR-1307-3p,SLC38A9,0.9291338920593262
hsa-miR-661,GNG12,0.9285793900489807
hsa-miR-661,BBC3,0.9279417991638184
hsa-miR-1307-3p,CSNK1G2,0.9277886152267456
hsa-miR-1307-3p,ACTG1,0.9264026880264282
hsa-miR-1307-3p,DNM3,0.9261652827262878
hsa-miR-552-3p,SACM1L,0.925958514213562
hsa-miR-661,GNL1,0.9250383973121643
hsa-miR-612,ZNF200,0.9244008660316467
hsa-miR-892b,ANKRD28,0.9243605732917786
hsa-miR-892b,PALLD,0.9243605732917786
hsa-miR-661,ECHDC1,0.9238678216934204
hsa-miR-1307-3p,SART3,0.9236462712287903
hsa-miR-552-3p,AGPAT5,0.9230877757072449
hsa-miR-574-3p,SMG1,0.9230611324310303
hsa-miR-483-5p,BRK1,0.9230256080627441
hsa-miR-99b-5p,SMC2,0.9227060675621033
hsa-miR-483-5p,DCAF13,0.922652006149292
hsa-miR-892b,ZNF443,0.9225309491157532
hsa-miR-661,YWHAH,0.9224691390991211
hsa-miR-483-5p,MSL1,0.9219568371772766
hsa-miR-661,SMARCA1,0.9208480715751648
hsa-miR-483-5p,TRMT10C,0.9204992055892944
hsa-miR-661,EP400,0.9201997518539429
hsa-miR-483-5p,GNL1,0.9191480278968811
hsa-miR-661,COTL1,0.9187966585159302
hsa-miR-892b,HS3ST1,0.9185886979103088
hsa-miR-574-3p,SMC2,0.9178717732429504
hsa-miR-1307-3p,ECHDC1,0.9169211387634277
hsa-miR-1307-3p,RPN1,0.9156031608581543
hsa-miR-1307-3p,EP400,0.9156031608581543
hsa-miR-1307-3p,NOTCH2,0.9156031608581543
hsa-miR-202-5p,SYK,0.9148958921432495
hsa-miR-661,MAPK6,0.914847195148468
hsa-miR-202-5p,BET1,0.9142943024635315
hsa-miR-202-5p,SH2D2A,0.914066731929779
hsa-miR-574-3p,PALMD,0.9136881232261658
hsa-miR-574-3p,RYK,0.9132876992225647
hsa-miR-202-5p,LYPLA2,0.9129879474639893
hsa-miR-202-5p,VAPA,0.9129879474639893
hsa-miR-1307-3p,PLEKHA8,0.9123987555503845
hsa-miR-661,ZNF562,0.9122856259346008
hsa-miR-1307-3p,MAPK6,0.9099724292755127
hsa-miR-574-3p,AHCTF1,0.9095848202705383
hsa-miR-574-3p,GAN,0.9093237519264221
hsa-miR-574-3p,MRPL44,0.9093237519264221
hsa-miR-574-3p,ERAL1,0.9090871214866638
hsa-miR-574-3p,ZNF253,0.9090871214866638
hsa-miR-574-3p,DISP1,0.9087733626365662
hsa-miR-574-3p,MED1,0.9086207151412964
hsa-miR-574-3p,ZNF529,0.9086207151412964
hsa-miR-892b,VTI1B,0.9083867073059082
hsa-miR-574-3p,TPGS2,0.90822434425354
hsa-miR-574-3p,SMARCE1,0.90822434425354
hsa-miR-574-3p,SPICE1,0.9075209498405457
hsa-miR-574-3p,DNAJC1,0.9075209498405457
hsa-miR-574-3p,SP1,0.9074532985687256
hsa-miR-574-3p,SRPK1,0.9074532985687256
hsa-miR-574-3p,NHLRC2,0.9074532985687256
hsa-miR-574-3p,AMPH,0.9074532985687256
hsa-miR-1307-3p,ZNF562,0.9072791934013367
hsa-miR-1307-3p,EIF3E,0.9072734117507935
hsa-miR-574-3p,DOCK1,0.9071364402770996
hsa-miR-574-3p,PPP3R1,0.9071364402770996
hsa-miR-877-3p,YES1,0.906869113445282
hsa-miR-574-3p,EDIL3,0.9064068794250488
hsa-miR-574-3p,PRPS2,0.9064068794250488
hsa-miR-483-5p,YKT6,0.9062860608100891
hsa-miR-574-3p,TOPORS,0.9061636328697205
hsa-miR-574-3p,PSMC6,0.9056118130683899
hsa-miR-574-3p,DROSHA,0.9054741859436035
hsa-miR-574-3p,IRF1,0.9054741859436035
hsa-miR-574-3p,CD82,0.9054741859436035
hsa-miR-574-3p,CBX3,0.9054741859436035
hsa-miR-574-3p,RAD17,0.9050344824790955
hsa-miR-612,CAMKK2,0.9047985076904297
hsa-miR-574-3p,PRR12,0.9045976400375366
hsa-miR-574-3p,RND3,0.9045968651771545
hsa-miR-574-3p,RASGRP1,0.9045968651771545
hsa-miR-574-3p,SOCS7,0.9045968651771545
hsa-miR-574-3p,LIMA1,0.9045968651771545
hsa-miR-574-3p,AP1M1,0.9045098423957825
hsa-miR-574-3p,NEU1,0.9040437936782837
hsa-miR-574-3p,USP9X,0.9039395451545715
hsa-miR-574-3p,HYLS1,0.9039395451545715
hsa-miR-1307-3p,SCNM1,0.9037411212921143
hsa-miR-1307-3p,TRUB1,0.9036192893981934
hsa-miR-574-3p,DHX9,0.9033779501914978
hsa-miR-574-3p,MAP2K7,0.9033098816871643
hsa-miR-574-3p,PPT2,0.9029871821403503
hsa-miR-574-3p,MAP3K2,0.9029871821403503
hsa-miR-574-3p,CHFR,0.9028842449188232
hsa-miR-574-3p,UBA5,0.9026371836662292
hsa-miR-574-3p,IBTK,0.9026371836662292
hsa-miR-574-3p,MAP1A,0.9023991823196411
hsa-miR-574-3p,JAM3,0.9023991823196411
hsa-miR-574-3p,TLR6,0.9023556113243103
hsa-miR-574-3p,GATM,0.9023556113243103
hsa-miR-574-3p,DNMT3A,0.9022782444953918
hsa-miR-1307-3p,PGGT1B,0.9020753502845764
hsa-miR-202-5p,TOPORS,0.9018529057502747
hsa-miR-202-5p,BIRC5,0.9009395837783813
hsa-miR-202-5p,LIN7A,0.9009395837783813
hsa-miR-1307-3p,CAMKK2,0.8996307849884033
hsa-miR-574-3p,PPM1K,0.899361789226532
hsa-miR-574-3p,CAMK4,0.899361789226532
hsa-miR-574-3p,IFNLR1,0.899361789226532
hsa-miR-574-3p,EPB41L5,0.899361789226532
hsa-miR-522-5p,NT5E,0.8991445899009705
hsa-miR-574-3p,EIF3E,0.8986653685569763
hsa-miR-1307-3p,CETN2,0.8955724835395813
hsa-miR-661,GDI1,0.8945693969726562
hsa-miR-1307-3p,PSIP1,0.8938273191452026
hsa-miR-1307-3p,CHM,0.8933855295181274
hsa-miR-1307-3p,SEC24C,0.8933854699134827
hsa-miR-483-5p,CLSTN1,0.8912476897239685
hsa-miR-1307-3p,PLXNA2,0.8911662697792053
hsa-miR-574-3p,CETN3,0.890190601348877
hsa-miR-574-3p,PITPNA,0.890190601348877
hsa-miR-574-3p,PRR5,0.890190601348877
hsa-miR-574-3p,ATP6V0E1,0.890190601348877
hsa-miR-483-5p,EDEM1,0.8900752663612366
hsa-miR-483-5p,BHLHE41,0.890045166015625
hsa-miR-483-5p,USF2,0.889223575592041
hsa-miR-202-5p,HNRNPL,0.8891289234161377
hsa-miR-483-5p,PLEKHA3,0.8847752213478088
hsa-miR-483-5p,SYCP2,0.8847752213478088
hsa-miR-483-5p,ARID2,0.8847752213478088
hsa-miR-483-5p,CLIC4,0.8847752213478088
hsa-miR-483-5p,FRS2,0.8847751617431641
hsa-miR-1307-3p,APPBP2,0.8846302628517151
hsa-miR-1307-3p,SCP2,0.8844180703163147
hsa-miR-1307-3p,SYNE2,0.8844179511070251
hsa-miR-483-5p,NSMCE4A,0.8839883804321289
hsa-miR-1224-3p,TAF11,0.8839883804321289
hsa-miR-483-5p,AHNAK,0.8813366293907166
hsa-miR-483-5p,NSMAF,0.8813366293907166
hsa-miR-483-5p,SEZ6L2,0.881243109703064
hsa-miR-1307-3p,FHL1,0.8796289563179016
hsa-miR-1307-3p,PHB,0.8796289563179016
hsa-miR-1307-3p,RHPN2,0.8796289563179016
hsa-miR-552-3p,FLOT2,0.8793739080429077
hsa-miR-1307-3p,PEX12,0.8790289163589478
hsa-miR-1307-3p,YPEL5,0.8790289163589478
hsa-miR-1307-3p,YTHDF2,0.8790289163589478
hsa-miR-1307-3p,RASSF5,0.8790289163589478
hsa-miR-1307-3p,VHL,0.8790289163589478
hsa-miR-1307-3p,NRAS,0.8790289163589478
hsa-miR-1307-3p,IL4R,0.8790289163589478
hsa-miR-1307-3p,CEPT1,0.8790289163589478
hsa-miR-1307-3p,ASS1,0.8790289163589478
hsa-miR-1307-3p,BRD9,0.8790289163589478
hsa-miR-1307-3p,CELSR1,0.8790289163589478
hsa-miR-1307-3p,GLI3,0.8790289163589478
hsa-miR-1307-3p,HOXB3,0.8790289163589478
hsa-miR-1307-3p,NRN1,0.8790289163589478
hsa-miR-1307-3p,KCNN4,0.8790289163589478
hsa-miR-1307-3p,ABR,0.8790289163589478
hsa-miR-1307-3p,FOXM1,0.8790289163589478
hsa-miR-149-3p,SH3PXD2A,0.8789322972297668
hsa-miR-95-3p,SUV39H2,0.8780278563499451
hsa-miR-1224-3p,ALS2,0.8768981695175171
hsa-miR-1307-3p,U2AF2,0.8764703869819641
hsa-miR-1307-3p,FGD5,0.8764703869819641
hsa-miR-1307-3p,MIOS,0.8764703869819641
hsa-miR-1307-3p,PSMA5,0.8764703273773193
hsa-miR-1307-3p,HCCS,0.8764703273773193
hsa-miR-1307-3p,ELOVL7,0.8764703273773193
hsa-miR-1307-3p,CD47,0.8764703273773193
hsa-miR-1307-3p,RASD2,0.8764703273773193
hsa-miR-1307-3p,TFIP11,0.8764703273773193
hsa-miR-1307-3p,ADPGK,0.8764703273773193
hsa-miR-1307-3p,PRDX5,0.8764703273773193
hsa-miR-1307-3p,CAST,0.8764703273773193
hsa-miR-483-5p,TBC1D13,0.8758759498596191
hsa-miR-483-5p,MICU1,0.8756800889968872
hsa-miR-574-3p,RNF135,0.874975323677063
hsa-miR-483-5p,EHD1,0.874775230884552
hsa-miR-483-5p,ZNF462,0.8745840787887573
hsa-miR-483-5p,ZFYVE26,0.8740271925926208
hsa-miR-483-5p,CMC2,0.8736175894737244
hsa-miR-661,STARD4,0.8736096620559692
hsa-miR-1307-3p,FAM168B,0.8729509115219116
hsa-miR-1307-3p,CAMSAP1,0.8729509115219116
hsa-miR-1307-3p,BAHD1,0.8729509115219116
hsa-miR-675-5p,RBM4,0.8729509115219116
hsa-miR-1307-3p,NCOA1,0.8729508519172668
hsa-miR-1307-3p,CLHC1,0.8729508519172668
hsa-miR-1307-3p,EIF2S2,0.8729508519172668
hsa-miR-1307-3p,GUF1,0.8729508519172668
hsa-miR-1307-3p,UBQLN2,0.8729153275489807
hsa-miR-1307-3p,MAVS,0.8729153275489807
hsa-miR-1307-3p,REEP5,0.8729152083396912
hsa-miR-1307-3p,ARL6IP5,0.8729152083396912
hsa-miR-1307-3p,WSB2,0.8725740313529968
hsa-miR-1307-3p,FAM160A2,0.8725740313529968
hsa-miR-1307-3p,ITGB1,0.8725740313529968
hsa-miR-1307-3p,KBTBD7,0.8725740313529968
hsa-miR-1307-3p,COQ10B,0.8725740313529968
hsa-miR-1307-3p,TAF1,0.8725740313529968
hsa-miR-1307-3p,LOXL3,0.8725740313529968
hsa-miR-1307-3p,KBTBD8,0.8725740313529968
hsa-miR-1307-3p,MARCKS,0.8725740313529968
hsa-miR-483-5p,SPIRE1,0.871931791305542
hsa-miR-483-5p,CENPJ,0.8712602853775024
hsa-miR-483-5p,GFPT1,0.8711774945259094
hsa-miR-483-5p,ZNF671,0.8711774945259094
hsa-miR-483-5p,LIPA,0.8711774945259094
hsa-miR-483-5p,TMEM176A,0.8711774945259094
hsa-miR-483-5p,SOS2,0.8711774945259094
hsa-miR-1307-3p,OXSR1,0.87059086561203
hsa-miR-483-5p,MTHFD1L,0.8702852129936218
hsa-miR-483-5p,ATF7,0.8702719807624817
hsa-miR-483-5p,AGK,0.8702719807624817
hsa-miR-483-5p,CTBS,0.8701770901679993
hsa-miR-1307-3p,ARFGEF1,0.8694971203804016
hsa-miR-1307-3p,SHMT2,0.8694971203804016
hsa-miR-1307-3p,DOCK11,0.8694971203804016
hsa-miR-1307-3p,PSTK,0.8694971203804016
hsa-miR-1307-3p,ATG4A,0.8682724833488464
hsa-miR-1307-3p,TRIM23,0.8682724833488464
hsa-miR-1307-3p,CPOX,0.8671659827232361
hsa-miR-1307-3p,INPP1,0.8671659827232361
hsa-miR-1307-3p,DCUN1D4,0.8671659827232361
hsa-miR-1307-3p,NUP54,0.8671659827232361
hsa-miR-1307-3p,FLCN,0.8671659827232361
hsa-miR-1307-3p,CLEC2D,0.8671659827232361
hsa-miR-1307-3p,EVI2B,0.8659684062004089
hsa-miR-1307-3p,VPS4B,0.8659684062004089
hsa-miR-1307-3p,CLASP1,0.8652410507202148
hsa-miR-1307-3p,SYNE3,0.8642527461051941
hsa-miR-1307-3p,FGFRL1,0.8642527461051941
hsa-miR-1307-3p,CD180,0.8642527461051941
hsa-miR-1307-3p,MCUR1,0.863335132598877
hsa-miR-1307-3p,FHL2,0.863335132598877
hsa-miR-1307-3p,PPP1R11,0.8628743290901184
hsa-miR-1307-3p,LMNA,0.8616725206375122
hsa-miR-1307-3p,TBC1D7,0.8616089224815369
hsa-miR-1307-3p,CAV1,0.8616088032722473
hsa-miR-1307-3p,ST3GAL6,0.8616088032722473
hsa-miR-1307-3p,TIA1,0.8616088032722473
hsa-miR-892b,RPL35A,0.8607438206672668
hsa-miR-1307-3p,RASA1,0.8596144914627075
hsa-miR-1307-3p,RBM15B,0.8587806224822998
hsa-miR-1307-3p,DLG3,0.8587806224822998
hsa-miR-1307-3p,DOCK9,0.8585092425346375
hsa-miR-1307-3p,BTD,0.8585092425346375
hsa-miR-1307-3p,MLF1,0.8581786751747131
hsa-miR-1307-3p,NCAPD2,0.8581786751747131
hsa-miR-1307-3p,DYNLT1,0.8581786751747131
hsa-miR-1307-3p,UBA3,0.8579930067062378
hsa-miR-1307-3p,FOSL2,0.8579930067062378
hsa-miR-1307-3p,UNK,0.8579930067062378
hsa-miR-1307-3p,SFSWAP,0.8579930067062378
hsa-miR-1307-3p,OCLN,0.8579930067062378
hsa-miR-1307-3p,LRSAM1,0.857992947101593
hsa-miR-1307-3p,TRPS1,0.857992947101593
hsa-miR-1307-3p,SDAD1,0.8578513264656067
hsa-miR-1307-3p,RAB11B,0.8578513264656067
hsa-miR-1307-3p,WDR59,0.8577867746353149
hsa-miR-1307-3p,INPPL1,0.8577867746353149
hsa-miR-1307-3p,CBX1,0.8577867746353149
hsa-miR-1307-3p,NR2C2,0.8577867746353149
hsa-miR-92b-5p,LEMD3,0.8558741807937622
hsa-miR-1307-3p,MTMR3,0.8548952341079712
hsa-miR-1307-3p,MARS2,0.8548952341079712
hsa-miR-1307-3p,CDC42BPA,0.8548952341079712
hsa-miR-1307-3p,GATA6,0.8548952341079712
hsa-miR-1307-3p,MYH9,0.8548952341079712
hsa-miR-1307-3p,PAICS,0.8548952341079712
hsa-miR-1307-3p,RB1,0.8548952341079712
hsa-miR-1307-3p,HERC2,0.8548952341079712
hsa-miR-1307-3p,GIGYF2,0.8548952341079712
hsa-miR-1307-3p,CDKN2AIP,0.8548952341079712
hsa-miR-483-5p,CKAP2,0.854394793510437
hsa-miR-483-5p,ACOT11,0.854394793510437
hsa-miR-661,MPDU1,0.853142499923706
hsa-miR-574-3p,PSME3,0.8514412045478821
hsa-miR-612,NCBP1,0.8505067825317383
hsa-miR-202-5p,BTF3L4,0.8502352237701416
hsa-miR-95-3p,FBXL2,0.8440702557563782
hsa-miR-892b,NLRX1,0.8414356708526611
hsa-miR-1307-3p,JUND,0.8218014240264893
hsa-miR-1307-3p,RPS6KA4,0.8218014240264893
hsa-miR-1307-3p,TGFBRAP1,0.8218014240264893
hsa-miR-1307-3p,LAMTOR4,0.8218014240264893
hsa-miR-1307-3p,LEF1,0.8218014240264893
hsa-miR-1307-3p,MAN1A1,0.8218014240264893
hsa-miR-1307-3p,MFAP3,0.8218014240264893
hsa-miR-1307-3p,AAR2,0.8218014240264893
hsa-miR-574-3p,ZNF710,0.8215068578720093
hsa-miR-574-3p,DOT1L,0.8215068578720093
hsa-miR-483-5p,GBF1,0.8207283616065979
hsa-miR-483-5p,HOMER1,0.8207283616065979
hsa-miR-483-5p,BECN1,0.8207283616065979
hsa-miR-483-5p,ZNF611,0.8207283616065979
hsa-miR-661,PAN3,0.8111357688903809
hsa-miR-612,ZNF623,0.8093589544296265
hsa-miR-661,CHAMP1,0.8057640194892883
hsa-miR-661,STARD13,0.8057640194892883
hsa-miR-483-5p,PLAA,0.80091792345047
hsa-miR-661,KHNYN,0.8000096678733826
hsa-miR-661,LAMB2,0.8000096678733826
hsa-miR-574-3p,CPT1A,0.7970578074455261
hsa-miR-483-5p,BLOC1S6,0.7957543134689331
hsa-miR-483-5p,FOXN3,0.7957543134689331
hsa-miR-483-5p,ELN,0.7957543134689331
hsa-miR-1307-3p,TTC27,0.7937257289886475
hsa-miR-1307-3p,ZNF234,0.7937257289886475
hsa-miR-1307-3p,HSPD1,0.7937257289886475
hsa-miR-1307-3p,RNF139,0.7937257289886475
hsa-miR-1307-3p,TIMP2,0.7937257289886475
hsa-miR-1307-3p,USP5,0.7937257289886475
hsa-miR-661,HAUS3,0.7850144505500793
hsa-miR-661,DSC2,0.7850144505500793
hsa-miR-661,TAF15,0.7771992087364197
hsa-miR-661,UBE2Q2,0.7771992087364197
hsa-miR-612,CUL5,0.7760909795761108
hsa-miR-574-3p,VEGFA,0.7733275294303894
hsa-miR-661,RBAK,0.7691857814788818
hsa-miR-612,IFIT3,0.7684364914894104
hsa-miR-661,HIPK1,0.7609906196594238
hsa-miR-661,GPX8,0.7609906196594238
hsa-miR-483-5p,TTF2,0.7606778740882874
hsa-miR-1307-3p,WASF3,0.7603949308395386
hsa-miR-1307-3p,PTPN4,0.7603949308395386
hsa-miR-1307-3p,UBFD1,0.7603949308395386
hsa-miR-1307-3p,CORO1C,0.7603949308395386
hsa-miR-892b,SLC30A6,0.758682906627655
hsa-miR-202-5p,ZDHHC17,0.7585984468460083
hsa-miR-95-3p,COL4A2,0.757174551486969
hsa-miR-661,MAPK1,0.7526352405548096
hsa-miR-661,TMEM115,0.7526352405548096
hsa-miR-661,ZNF14,0.7526352405548096
hsa-miR-661,FARP1,0.7526351809501648
hsa-miR-661,SNRPD3,0.7526351809501648
hsa-miR-661,PJA2,0.7526351809501648
hsa-miR-1307-3p,RRP15,0.7525358200073242
hsa-miR-612,EIF5A,0.746160089969635
hsa-miR-661,IL6ST,0.7441490292549133
hsa-miR-661,RHOBTB3,0.7441489696502686
hsa-miR-612,GTF2H1,0.7433418035507202
hsa-miR-612,KANK1,0.7412034273147583
hsa-miR-612,RRP15,0.7365641593933105
hsa-miR-661,CTU1,0.7356055378913879
hsa-miR-661,GPR68,0.7356054782867432
hsa-miR-612,PPM1F,0.7346486449241638
hsa-miR-612,FOSL1,0.7346485257148743
hsa-miR-661,DCLRE1C,0.7290267944335938
hsa-miR-661,EZH1,0.729026734828949
hsa-miR-612,ETV6,0.7268912196159363
hsa-miR-612,KIF13A,0.7268911600112915
hsa-miR-612,CDC34,0.725305438041687
hsa-miR-661,HIVEP3,0.7238172888755798
hsa-miR-661,ADAM19,0.7237412929534912
hsa-miR-661,MASTL,0.7237412929534912
hsa-miR-661,CHORDC1,0.7237412929534912
hsa-miR-661,SPSB1,0.7237412929534912
hsa-miR-661,GPT2,0.7237412929534912
hsa-miR-612,NCOA4,0.7226464152336121
hsa-miR-612,KIF3A,0.7226464152336121
hsa-miR-661,CD4,0.7206611037254333
hsa-miR-661,ARHGAP24,0.7206611037254333
hsa-miR-661,MCU,0.7206611037254333
hsa-miR-661,PSMF1,0.7191163897514343
hsa-miR-661,C18orf32,0.7191163897514343
hsa-miR-661,CLTC,0.7150284051895142
hsa-miR-661,SMARCD2,0.7150284051895142
hsa-miR-661,PPCS,0.7150283455848694
hsa-miR-1307-3p,E2F1,0.7147343158721924
hsa-miR-1307-3p,TRIM14,0.7147343158721924
hsa-miR-1307-3p,RHOQ,0.7147343158721924
hsa-miR-1307-3p,E2F2,0.7147343158721924
hsa-miR-1307-3p,ZNF692,0.7147343158721924
hsa-miR-1307-3p,TNRC6A,0.7147343158721924
hsa-miR-1307-3p,RMI2,0.7147343158721924
hsa-miR-661,GLRX2,0.7137060165405273
hsa-miR-661,USP15,0.7137060165405273
hsa-miR-661,PANK1,0.7110339403152466
hsa-miR-661,MFF,0.7110339403152466
hsa-miR-661,ZNF383,0.7097671627998352
hsa-miR-661,SURF6,0.7097671031951904
hsa-miR-483-5p,NEK6,0.7090168595314026
hsa-miR-483-5p,B4GALT1,0.7090168595314026
hsa-miR-483-5p,ZNF701,0.7090168595314026
hsa-miR-892b,SUN1,0.7088499665260315
hsa-miR-661,CYB5A,0.7081599831581116
hsa-miR-661,SEMA4C,0.7067757248878479
hsa-miR-661,ACSL3,0.7067757248878479
hsa-miR-661,PRX,0.7067757248878479
hsa-miR-663a,NIPSNAP1,0.6996973156929016
hsa-miR-661,VPS39,0.6920995116233826
hsa-miR-661,BLOC1S2,0.6920995116233826
hsa-miR-892b,DGKI,0.6902457475662231
hsa-miR-892b,SEC24B,0.6902457475662231
hsa-miR-612,BIRC6,0.6776978969573975
hsa-miR-202-5p,DCAF6,0.6560142040252686
hsa-miR-612,SEMA4G,0.6500763893127441
hsa-miR-661,RALGPS2,0.6402736306190491
hsa-miR-661,APBB3,0.6402736306190491
hsa-miR-661,FTL,0.6402736306190491
hsa-miR-202-5p,NAIF1,0.6396239399909973
hsa-miR-574-3p,NAIF1,0.6328123211860657
hsa-miR-1307-3p,POU2F1,0.6257041692733765
hsa-miR-483-5p,BACH1,0.6157308220863342
hsa-miR-661,PAK2,0.6131952404975891
hsa-miR-661,MFN1,0.6131952404975891
hsa-miR-661,TNPO1,0.6131952404975891
hsa-miR-661,NRF1,0.6131952404975891
hsa-miR-661,ZNF770,0.6131952404975891
hsa-miR-574-3p,ZNF207,0.5829648971557617
hsa-miR-892b,ZNF836,0.5451778769493103
