source,destination,score
hsa-miR-3157-5p,ZNF768,0.7161972522735596
hsa-miR-708-5p,ZNF768,0.7161972522735596
hsa-miR-6778-3p,BABAM1,0.7161972522735596
hsa-miR-6514-5p,BABAM1,0.7161972522735596
hsa-miR-3184-5p,BABAM1,0.7161972522735596
hsa-miR-6859-5p,BABAM1,0.7161972522735596
hsa-miR-591,BABAM1,0.7161972522735596
hsa-let-7e-3p,BABAM1,0.7161972522735596
hsa-miR-527,BABAM1,0.7161972522735596
hsa-miR-520a-3p,BABAM1,0.7161972522735596
hsa-miR-222-3p,BABAM1,0.7161972522735596
hsa-miR-135b-5p,BABAM1,0.7161972522735596
hsa-miR-487b-3p,BABAM1,0.7161972522735596
hsa-miR-145-5p,BABAM1,0.7161972522735596
hsa-miR-548b-5p,BABAM1,0.7161972522735596
hsa-miR-518a-3p,BABAM1,0.7161972522735596
hsa-miR-1285-3p,BABAM1,0.7161972522735596
hsa-miR-3164,BABAM1,0.7161972522735596
hsa-miR-182-5p,BABAM1,0.7161972522735596
hsa-miR-885-5p,BABAM1,0.7161972522735596
hsa-miR-1283,BABAM1,0.7161972522735596
hsa-miR-548v,BABAM1,0.7161972522735596
hsa-miR-302a-3p,BABAM1,0.7161972522735596
hsa-miR-29a-5p,BABAM1,0.7161972522735596
hsa-miR-382-3p,BABAM1,0.7161972522735596
hsa-miR-7977,BABAM1,0.7161972522735596
hsa-miR-525-3p,BABAM1,0.7161972522735596
hsa-miR-409-5p,BABAM1,0.7161972522735596
hsa-miR-6778-3p,MAD2L1,0.7161972522735596
hsa-miR-654-3p,MAD2L1,0.7161972522735596
hsa-let-7e-3p,MAD2L1,0.7161972522735596
hsa-miR-29a-3p,MAD2L1,0.7161972522735596
hsa-miR-3184-5p,MAD2L1,0.7161972522735596
hsa-miR-589-5p,MAD2L1,0.7161972522735596
hsa-miR-380-3p,MAD2L1,0.7161972522735596
hsa-miR-1244,MAD2L1,0.7161972522735596
hsa-miR-381-5p,MAD2L1,0.7161972522735596
hsa-miR-591,MAD2L1,0.7161972522735596
hsa-miR-4664-5p,MAD2L1,0.7161972522735596
hsa-miR-651-5p,MAD2L1,0.7161972522735596
hsa-miR-4326,MAD2L1,0.7161972522735596
hsa-miR-630,MAD2L1,0.7161972522735596
hsa-miR-548j-5p,MAD2L1,0.7161972522735596
hsa-miR-487b-3p,MAD2L1,0.7161972522735596
hsa-miR-29a-5p,MAD2L1,0.7161972522735596
hsa-miR-675-3p,MAD2L1,0.7161972522735596
hsa-miR-548b-5p,MAD2L1,0.7161972522735596
hsa-miR-592,MAD2L1,0.7161972522735596
hsa-miR-485-5p,MAD2L1,0.7161972522735596
hsa-miR-497-5p,MAD2L1,0.7161972522735596
hsa-miR-138-2-3p,MAD2L1,0.7161972522735596
hsa-miR-1285-3p,MAD2L1,0.7161972522735596
hsa-miR-147a,MAD2L1,0.7161972522735596
hsa-miR-3691-5p,MAD2L1,0.7161972522735596
hsa-miR-214-3p,MAD2L1,0.7161972522735596
hsa-miR-557,MAD2L1,0.7161972522735596
hsa-miR-6882-5p,MAD2L1,0.7161972522735596
hsa-miR-1283,MAD2L1,0.7161972522735596
hsa-miR-758-3p,MAD2L1,0.7161972522735596
hsa-miR-132-5p,MAD2L1,0.7161972522735596
hsa-miR-150-3p,MAD2L1,0.7161972522735596
hsa-miR-302a-3p,MAD2L1,0.7161972522735596
hsa-miR-525-5p,MAD2L1,0.7161972522735596
hsa-miR-92a-3p,MAD2L1,0.7161972522735596
hsa-miR-654-3p,ING4,0.7161972522735596
hsa-miR-519a-5p,ING4,0.7161972522735596
hsa-miR-4326,ING4,0.7161972522735596
hsa-miR-630,ING4,0.7161972522735596
hsa-miR-145-5p,ING4,0.7161972522735596
hsa-miR-29a-5p,ING4,0.7161972522735596
hsa-miR-381-5p,ING4,0.7161972522735596
hsa-miR-6514-5p,ING4,0.7161972522735596
hsa-miR-485-5p,ING4,0.7161972522735596
hsa-miR-548b-5p,ING4,0.7161972522735596
hsa-miR-497-5p,ING4,0.7161972522735596
hsa-miR-592,ING4,0.7161972522735596
hsa-miR-885-5p,ING4,0.7161972522735596
hsa-miR-138-2-3p,ING4,0.7161972522735596
hsa-miR-4664-5p,ING4,0.7161972522735596
hsa-miR-3164,ING4,0.7161972522735596
hsa-miR-204-5p,ING4,0.7161972522735596
hsa-miR-147a,ING4,0.7161972522735596
hsa-miR-3691-5p,ING4,0.7161972522735596
hsa-miR-6882-5p,ING4,0.7161972522735596
hsa-miR-1283,ING4,0.7161972522735596
hsa-miR-2113,ING4,0.7161972522735596
hsa-miR-3184-5p,ING4,0.7161972522735596
hsa-miR-150-3p,ING4,0.7161972522735596
hsa-miR-135b-5p,ING4,0.7161972522735596
hsa-miR-651-5p,ING4,0.7161972522735596
hsa-miR-4510,ING4,0.7161972522735596
hsa-miR-548j-5p,ING4,0.7161972522735596
hsa-miR-323a-3p,ODF2,0.7161972522735596
hsa-miR-573,ODF2,0.7161972522735596
hsa-miR-30e-3p,ODF2,0.7161972522735596
hsa-miR-454-3p,ODF2,0.7161972522735596
hsa-miR-505-5p,ODF2,0.7161972522735596
hsa-miR-433-3p,ODF2,0.7161972522735596
hsa-miR-152-5p,ODF2,0.7161972522735596
hsa-miR-9-3p,ODF2,0.7161972522735596
hsa-miR-105-5p,ODF2,0.7161972522735596
hsa-miR-3117-5p,ODF2,0.7161972522735596
hsa-miR-29a-5p,ODF2,0.7161972522735596
hsa-miR-181a-2-3p,ODF2,0.7161972522735596
hsa-miR-1225-3p,ODF2,0.7161972522735596
hsa-miR-328-3p,ODF2,0.7161972522735596
hsa-miR-181b-3p,ODF2,0.7161972522735596
hsa-miR-106b-5p,ODF2,0.7161972522735596
hsa-miR-544a,ODF2,0.7161972522735596
hsa-miR-135b-5p,ODF2,0.7161972522735596
hsa-miR-651-5p,ODF2,0.7161972522735596
hsa-miR-378d,ODF2,0.7161972522735596
hsa-miR-6793-5p,ODF2,0.7161972522735596
hsa-miR-526b-3p,ODF2,0.7161972522735596
hsa-miR-30b-5p,ODF2,0.7161972522735596
hsa-miR-26a-5p,ODF2,0.7161972522735596
hsa-miR-195-3p,ODF2,0.7161972522735596
hsa-miR-548l,ODF2,0.7161972522735596
hsa-miR-1293,ODF2,0.7161972522735596
hsa-miR-1182,ODF2,0.7161972522735596
hsa-miR-136-3p,ODF2,0.7161972522735596
hsa-miR-590-5p,ODF2,0.7161972522735596
hsa-miR-573,TTF1,0.7161972522735596
hsa-miR-425-3p,TTF1,0.7161972522735596
hsa-miR-30e-3p,TTF1,0.7161972522735596
hsa-miR-454-3p,TTF1,0.7161972522735596
hsa-miR-151a-5p,TTF1,0.7161972522735596
hsa-miR-338-3p,TTF1,0.7161972522735596
hsa-miR-152-5p,TTF1,0.7161972522735596
hsa-miR-181b-2-3p,TTF1,0.7161972522735596
hsa-miR-25-5p,TTF1,0.7161972522735596
hsa-miR-487b-5p,TTF1,0.7161972522735596
hsa-miR-1225-3p,TTF1,0.7161972522735596
hsa-miR-525-5p,TTF1,0.7161972522735596
hsa-miR-1244,TTF1,0.7161972522735596
hsa-miR-519d-5p,TTF1,0.7161972522735596
hsa-miR-642a-5p,TTF1,0.7161972522735596
hsa-miR-544a,TTF1,0.7161972522735596
hsa-miR-1293,TTF1,0.7161972522735596
hsa-miR-135b-5p,TTF1,0.7161972522735596
hsa-miR-618,TTF1,0.7161972522735596
hsa-miR-1260b,TTF1,0.7161972522735596
hsa-miR-511-3p,TTF1,0.7161972522735596
hsa-miR-590-5p,TTF1,0.7161972522735596
hsa-miR-323a-3p,MRPS22,0.7161972522735596
hsa-miR-142-3p,MRPS22,0.7161972522735596
hsa-miR-642a-5p,MRPS22,0.7161972522735596
hsa-miR-30e-3p,MRPS22,0.7161972522735596
hsa-miR-454-3p,MRPS22,0.7161972522735596
hsa-miR-505-5p,MRPS22,0.7161972522735596
hsa-miR-433-3p,MRPS22,0.7161972522735596
hsa-miR-152-5p,MRPS22,0.7161972522735596
hsa-miR-9-3p,MRPS22,0.7161972522735596
hsa-miR-181b-2-3p,MRPS22,0.7161972522735596
hsa-miR-25-5p,MRPS22,0.7161972522735596
hsa-miR-3117-5p,MRPS22,0.7161972522735596
hsa-miR-1225-3p,MRPS22,0.7161972522735596
hsa-miR-1244,MRPS22,0.7161972522735596
hsa-miR-181b-3p,MRPS22,0.7161972522735596
hsa-miR-519d-5p,MRPS22,0.7161972522735596
hsa-miR-651-5p,MRPS22,0.7161972522735596
hsa-miR-105-5p,MRPS22,0.7161972522735596
hsa-miR-30b-5p,MRPS22,0.7161972522735596
hsa-miR-26a-5p,MRPS22,0.7161972522735596
hsa-miR-195-3p,MRPS22,0.7161972522735596
hsa-miR-548l,MRPS22,0.7161972522735596
hsa-miR-1293,MRPS22,0.7161972522735596
hsa-let-7e-3p,MRPS22,0.7161972522735596
hsa-miR-618,MRPS22,0.7161972522735596
hsa-miR-106b-5p,MRPS22,0.7161972522735596
hsa-miR-526b-3p,MRPS22,0.7161972522735596
hsa-miR-3612,MRPS22,0.7161972522735596
hsa-miR-323a-3p,APH1A,0.7161972522735596
hsa-miR-216a-3p,APH1A,0.7161972522735596
hsa-miR-454-3p,APH1A,0.7161972522735596
hsa-miR-151a-5p,APH1A,0.7161972522735596
hsa-miR-5006-3p,APH1A,0.7161972522735596
hsa-miR-9-3p,APH1A,0.7161972522735596
hsa-miR-6871-5p,APH1A,0.7161972522735596
hsa-miR-1225-3p,APH1A,0.7161972522735596
hsa-miR-1244,APH1A,0.7161972522735596
hsa-miR-651-5p,APH1A,0.7161972522735596
hsa-miR-378d,APH1A,0.7161972522735596
hsa-miR-526b-3p,APH1A,0.7161972522735596
hsa-miR-548l,APH1A,0.7161972522735596
hsa-miR-26a-5p,APH1A,0.7161972522735596
hsa-miR-195-3p,APH1A,0.7161972522735596
hsa-miR-106b-5p,APH1A,0.7161972522735596
hsa-miR-519d-5p,APH1A,0.7161972522735596
hsa-miR-590-5p,APH1A,0.7161972522735596
hsa-miR-216a-3p,TBC1D2,0.7161972522735596
hsa-miR-425-3p,TBC1D2,0.7161972522735596
hsa-miR-9-3p,TBC1D2,0.7161972522735596
hsa-miR-6871-5p,TBC1D2,0.7161972522735596
hsa-miR-454-3p,TBC1D2,0.7161972522735596
hsa-miR-551b-5p,TBC1D2,0.7161972522735596
hsa-miR-378d,TBC1D2,0.7161972522735596
hsa-miR-1225-3p,TBC1D2,0.7161972522735596
hsa-miR-544a,TBC1D2,0.7161972522735596
hsa-miR-548l,TBC1D2,0.7161972522735596
hsa-miR-154-3p,TBC1D2,0.7161972522735596
hsa-miR-320e,TBC1D2,0.7161972522735596
hsa-miR-4803,SEC16A,0.7161972522735596
hsa-let-7b-3p,SEC16A,0.7161972522735596
hsa-miR-7706,SEC16A,0.7161972522735596
hsa-miR-1185-2-3p,SEC16A,0.7161972522735596
hsa-miR-519a-3p,SEC16A,0.7161972522735596
hsa-miR-548f-3p,SEC16A,0.7161972522735596
hsa-miR-148a-5p,SEC16A,0.7161972522735596
hsa-miR-3184-3p,SEC16A,0.7161972522735596
hsa-miR-135b-5p,SEC16A,0.7161972522735596
hsa-miR-101-3p,SEC16A,0.7161972522735596
hsa-miR-23a-3p,SEC16A,0.7161972522735596
hsa-miR-34c-5p,SEC16A,0.7161972522735596
hsa-miR-302a-3p,KBTBD6,0.7161972522735596
hsa-miR-6833-3p,KBTBD6,0.7161972522735596
hsa-miR-29a-5p,KBTBD6,0.7161972522735596
hsa-miR-378d,KBTBD6,0.7161972522735596
hsa-miR-4496,KBTBD6,0.7161972522735596
hsa-miR-30a-3p,KBTBD6,0.7161972522735596
hsa-miR-32-3p,KBTBD6,0.7161972522735596
hsa-miR-148a-5p,KBTBD6,0.7161972522735596
hsa-miR-135a-5p,KBTBD6,0.7161972522735596
hsa-miR-3184-3p,KBTBD6,0.7161972522735596
hsa-miR-4745-5p,KBTBD6,0.7161972522735596
hsa-miR-548aa,KBTBD6,0.7161972522735596
hsa-let-7b-3p,KBTBD6,0.7161972522735596
hsa-miR-324-3p,KBTBD6,0.7161972522735596
hsa-miR-6825-5p,KBTBD6,0.7161972522735596
hsa-miR-30c-2-3p,KBTBD6,0.7161972522735596
hsa-miR-629-5p,KBTBD6,0.7161972522735596
hsa-miR-26a-2-3p,KBTBD6,0.7161972522735596
hsa-miR-302a-3p,NOSIP,0.7161972522735596
hsa-miR-297,NOSIP,0.7161972522735596
hsa-miR-18b-5p,NOSIP,0.7161972522735596
hsa-miR-199b-3p,NOSIP,0.7161972522735596
hsa-miR-6833-3p,NOSIP,0.7161972522735596
hsa-miR-30a-3p,NOSIP,0.7161972522735596
hsa-miR-548f-3p,NOSIP,0.7161972522735596
hsa-miR-29a-5p,NOSIP,0.7161972522735596
hsa-miR-410-3p,NOSIP,0.7161972522735596
hsa-miR-148a-5p,NOSIP,0.7161972522735596
hsa-miR-3691-5p,NOSIP,0.7161972522735596
hsa-miR-3184-3p,NOSIP,0.7161972522735596
hsa-miR-135a-5p,NOSIP,0.7161972522735596
hsa-miR-218-5p,NOSIP,0.7161972522735596
hsa-miR-296-3p,NOSIP,0.7161972522735596
hsa-miR-1290,NOSIP,0.7161972522735596
hsa-miR-4709-5p,NOSIP,0.7161972522735596
hsa-miR-3177-5p,NOSIP,0.7161972522735596
hsa-miR-550a-3-5p,NOSIP,0.7161972522735596
hsa-miR-223-5p,NOSIP,0.7161972522735596
hsa-miR-153-5p,NOSIP,0.7161972522735596
hsa-miR-518a-3p,NOSIP,0.7161972522735596
hsa-miR-154-5p,NOSIP,0.7161972522735596
hsa-miR-675-3p,NOSIP,0.7161972522735596
hsa-miR-511-3p,NOSIP,0.7161972522735596
hsa-miR-3614-5p,NOSIP,0.7161972522735596
hsa-miR-30b-3p,NOSIP,0.7161972522735596
hsa-miR-1263,NOSIP,0.7161972522735596
hsa-miR-3127-3p,NOSIP,0.7161972522735596
hsa-miR-383-5p,NOSIP,0.7161972522735596
hsa-miR-1293,NOSIP,0.7161972522735596
hsa-miR-149-5p,NOSIP,0.7161972522735596
hsa-miR-4426,NOSIP,0.7161972522735596
hsa-miR-20a-3p,NOSIP,0.7161972522735596
hsa-miR-630,NOSIP,0.7161972522735596
hsa-miR-362-5p,NOSIP,0.7161972522735596
hsa-miR-204-5p,NOSIP,0.7161972522735596
hsa-miR-302a-3p,BCAS2,0.7161972522735596
hsa-miR-297,BCAS2,0.7161972522735596
hsa-miR-6833-3p,BCAS2,0.7161972522735596
hsa-miR-18b-5p,BCAS2,0.7161972522735596
hsa-miR-7706,BCAS2,0.7161972522735596
hsa-let-7b-3p,BCAS2,0.7161972522735596
hsa-miR-2116-3p,BCAS2,0.7161972522735596
hsa-miR-378d,BCAS2,0.7161972522735596
hsa-miR-30a-3p,BCAS2,0.7161972522735596
hsa-miR-548f-3p,BCAS2,0.7161972522735596
hsa-miR-29a-5p,BCAS2,0.7161972522735596
hsa-miR-32-3p,BCAS2,0.7161972522735596
hsa-miR-148a-5p,BCAS2,0.7161972522735596
hsa-miR-34c-5p,BCAS2,0.7161972522735596
hsa-miR-135a-5p,BCAS2,0.7161972522735596
hsa-miR-30c-2-3p,BCAS2,0.7161972522735596
hsa-miR-218-5p,BCAS2,0.7161972522735596
hsa-miR-324-3p,BCAS2,0.7161972522735596
hsa-miR-6825-5p,BCAS2,0.7161972522735596
hsa-miR-410-3p,BCAS2,0.7161972522735596
hsa-miR-1290,BCAS2,0.7161972522735596
hsa-miR-142-3p,BCAS2,0.7161972522735596
hsa-miR-18b-5p,LRIG1,0.7161972522735596
hsa-miR-548aa,LRIG1,0.7161972522735596
hsa-miR-29a-5p,LRIG1,0.7161972522735596
hsa-miR-32-3p,LRIG1,0.7161972522735596
hsa-miR-34c-5p,LRIG1,0.7161972522735596
hsa-miR-518b,LRIG1,0.7161972522735596
hsa-let-7b-3p,LRIG1,0.7161972522735596
hsa-miR-148a-5p,LRIG1,0.7161972522735596
hsa-miR-152-5p,LRIG1,0.7161972522735596
hsa-miR-218-5p,LRIG1,0.7161972522735596
hsa-miR-6825-5p,LRIG1,0.7161972522735596
hsa-miR-324-3p,LRIG1,0.7161972522735596
hsa-miR-519a-3p,LRIG1,0.7161972522735596
hsa-miR-630,LRIG1,0.7161972522735596
hsa-miR-1290,LRIG1,0.7161972522735596
hsa-miR-302a-3p,UBAC2,0.7161972522735596
hsa-miR-152-5p,UBAC2,0.7161972522735596
hsa-miR-297,UBAC2,0.7161972522735596
hsa-miR-4803,UBAC2,0.7161972522735596
hsa-miR-199b-3p,UBAC2,0.7161972522735596
hsa-miR-2116-3p,UBAC2,0.7161972522735596
hsa-miR-30a-3p,UBAC2,0.7161972522735596
hsa-miR-29a-5p,UBAC2,0.7161972522735596
hsa-miR-6833-3p,UBAC2,0.7161972522735596
hsa-miR-148a-5p,UBAC2,0.7161972522735596
hsa-miR-135a-5p,UBAC2,0.7161972522735596
hsa-miR-324-3p,UBAC2,0.7161972522735596
hsa-miR-6825-5p,UBAC2,0.7161972522735596
hsa-miR-410-3p,UBAC2,0.7161972522735596
hsa-miR-519a-3p,UBAC2,0.7161972522735596
hsa-miR-29c-5p,UBAC2,0.7161972522735596
hsa-miR-181a-2-3p,UBAC2,0.7161972522735596
hsa-miR-199b-3p,PSMB4,0.7161972522735596
hsa-miR-30a-3p,PSMB4,0.7161972522735596
hsa-miR-6833-3p,PSMB4,0.7161972522735596
hsa-miR-4803,PSMB4,0.7161972522735596
hsa-miR-18b-5p,PSMB4,0.7161972522735596
hsa-miR-29a-5p,PSMB4,0.7161972522735596
hsa-miR-378d,PSMB4,0.7161972522735596
hsa-miR-34c-5p,PSMB4,0.7161972522735596
hsa-miR-3691-5p,PSMB4,0.7161972522735596
hsa-miR-3184-3p,PSMB4,0.7161972522735596
hsa-miR-218-5p,PSMB4,0.7161972522735596
hsa-miR-548aa,PSMB4,0.7161972522735596
hsa-miR-518b,PSMB4,0.7161972522735596
hsa-miR-6825-5p,PSMB4,0.7161972522735596
hsa-miR-296-3p,PSMB4,0.7161972522735596
hsa-miR-410-3p,PSMB4,0.7161972522735596
hsa-miR-26a-2-3p,PSMB4,0.7161972522735596
hsa-miR-30a-3p,OPN3,0.7161972522735596
hsa-miR-1276,OPN3,0.7161972522735596
hsa-miR-3184-5p,OPN3,0.7161972522735596
hsa-miR-5701,OPN3,0.7161972522735596
hsa-miR-208b-3p,OPN3,0.7161972522735596
hsa-miR-449b-5p,OPN3,0.7161972522735596
hsa-miR-556-3p,OPN3,0.7161972522735596
hsa-miR-216b-5p,OPN3,0.7161972522735596
hsa-miR-195-3p,OPN3,0.7161972522735596
hsa-miR-133b,OPN3,0.7161972522735596
hsa-miR-24-1-5p,OPN3,0.7161972522735596
hsa-miR-215-5p,OPN3,0.7161972522735596
hsa-miR-525-5p,OPN3,0.7161972522735596
hsa-miR-432-5p,OPN3,0.7161972522735596
hsa-miR-1182,OPN3,0.7161972522735596
hsa-miR-3913-5p,OPN3,0.7161972522735596
hsa-miR-181b-3p,OPN3,0.7161972522735596
hsa-miR-758-3p,OPN3,0.7161972522735596
hsa-miR-130b-5p,OPN3,0.7161972522735596
hsa-miR-340-5p,OPN3,0.7161972522735596
hsa-miR-3913-3p,OPN3,0.7161972522735596
hsa-miR-548aa,OPN3,0.7161972522735596
hsa-miR-186-5p,OPN3,0.7161972522735596
hsa-miR-30a-3p,TLE2,0.7161972522735596
hsa-miR-576-5p,TLE2,0.7161972522735596
hsa-miR-216b-5p,TLE2,0.7161972522735596
hsa-miR-6871-5p,TLE2,0.7161972522735596
hsa-miR-24-1-5p,TLE2,0.7161972522735596
hsa-miR-34c-5p,TLE2,0.7161972522735596
hsa-miR-590-5p,TLE2,0.7161972522735596
hsa-miR-758-3p,TLE2,0.7161972522735596
hsa-miR-3164,TLE2,0.7161972522735596
hsa-miR-324-5p,TLE2,0.7161972522735596
hsa-miR-1262,TLE2,0.7161972522735596
hsa-miR-3913-3p,TLE2,0.7161972522735596
hsa-miR-425-3p,TLE2,0.7161972522735596
hsa-let-7b-3p,NSMCE2,0.7161972522735596
hsa-miR-4491,NSMCE2,0.7161972522735596
hsa-miR-1276,NSMCE2,0.7161972522735596
hsa-miR-629-3p,NSMCE2,0.7161972522735596
hsa-miR-4491,TBC1D10A,0.7161972522735596
hsa-miR-636,TBC1D10A,0.7161972522735596
hsa-miR-6505-5p,TBC1D10A,0.7161972522735596
hsa-miR-708-5p,TBC1D10A,0.7161972522735596
hsa-miR-432-5p,POLR3C,0.7161972522735596
hsa-miR-5000-3p,POLR3C,0.7161972522735596
hsa-miR-7974,POLR3C,0.7161972522735596
hsa-miR-4664-5p,POLR3C,0.7161972522735596
hsa-miR-1910-3p,POLR3C,0.7161972522735596
hsa-miR-335-5p,POLR3C,0.7161972522735596
hsa-miR-664a-5p,POLR3C,0.7161972522735596
hsa-miR-1293,POLR3C,0.7161972522735596
hsa-miR-4768-5p,POLR3C,0.7161972522735596
hsa-miR-516b-5p,POLR3C,0.7161972522735596
hsa-miR-132-5p,POLR3C,0.7161972522735596
hsa-miR-25-5p,POLR3C,0.7161972522735596
hsa-miR-513a-5p,POLR3C,0.7161972522735596
hsa-miR-153-5p,POLR3C,0.7161972522735596
