source,destination,score
hsa-miR-5195-3p,TCF12,0.9999992847442627
hsa-miR-1269b,TCF12,0.9999991655349731
hsa-miR-183-3p,PTGES2,0.9999990463256836
hsa-miR-488-5p,SPI1,0.9999990463256836
hsa-miR-663b,ABCE1,0.999998927116394
hsa-miR-296-3p,PTGES2,0.999998927116394
hsa-miR-4521,COPS5,0.999998927116394
hsa-miR-4463,FRS2,0.999998927116394
hsa-miR-222-5p,FRS2,0.999998927116394
hsa-miR-423-5p,PTGES2,0.9999988079071045
hsa-miR-192-3p,TCF12,0.9999988079071045
hsa-miR-663b,AGPAT2,0.9999988079071045
hsa-miR-4521,ABCE1,0.9999988079071045
hsa-miR-7641,COPS5,0.9999988079071045
hsa-miR-23b-5p,PTGES2,0.9999988079071045
hsa-miR-4756-5p,SPI1,0.9999986886978149
hsa-miR-96-3p,TCF12,0.9999986886978149
hsa-miR-579-3p,ATF6,0.9999985694885254
hsa-miR-1262,ABCE1,0.9999984502792358
hsa-miR-663b,FRS2,0.9999983310699463
hsa-miR-1293,SPI1,0.9999983310699463
hsa-miR-296-3p,CCL4,0.9999982118606567
hsa-miR-1297,TFRC,0.9999982118606567
hsa-miR-4488,CHEK1,0.9999980926513672
hsa-miR-4301,MAP3K10,0.9999980926513672
hsa-miR-30c-1-3p,ABCE1,0.9999980926513672
hsa-miR-887-3p,WNT2B,0.9999980926513672
hsa-miR-4488,FRS2,0.9999979734420776
hsa-miR-1281,TFRC,0.9999979734420776
hsa-miR-1281,DIMT1,0.9999979734420776
hsa-miR-1205,TFRC,0.9999979734420776
hsa-miR-891a-5p,MED1,0.9999978542327881
hsa-miR-3934-5p,CCNT1,0.9999978542327881
hsa-miR-1914-5p,CHEK1,0.9999978542327881
hsa-miR-1262,TFRC,0.9999977350234985
hsa-miR-2278,COPS5,0.9999977350234985
hsa-miR-222-5p,CCNL1,0.9999977350234985
hsa-miR-1257,COPS5,0.9999977350234985
hsa-miR-1262,FRS2,0.9999974966049194
hsa-miR-762,MAP3K10,0.9999974966049194
hsa-miR-663b,WNT2B,0.9999973773956299
hsa-miR-4720-3p,ADIPOR2,0.9999971389770508
hsa-miR-216a-3p,TFRC,0.9999971389770508
hsa-miR-4488,WNT2B,0.9999970197677612
hsa-miR-3187-3p,AGPAT2,0.9999970197677612
hsa-miR-1269b,ABCE1,0.9999969005584717
hsa-miR-4756-3p,ETS1,0.9999967813491821
hsa-miR-4521,ETS1,0.9999967813491821
hsa-miR-664a-3p,TP53BP1,0.9999967813491821
hsa-miR-486-3p,PTGES2,0.9999966621398926
hsa-miR-186-3p,TCF12,0.9999966621398926
hsa-miR-382-3p,TCF12,0.9999966621398926
hsa-miR-222-5p,EHD2,0.9999964237213135
hsa-miR-663b,NDRG1,0.9999963045120239
hsa-miR-4428,GSK3B,0.9999963045120239
hsa-miR-891a-5p,STARD13,0.9999961853027344
hsa-miR-3121-3p,COPS5,0.9999961853027344
hsa-miR-27a-5p,COPS5,0.9999961853027344
hsa-miR-1290,TJAP1,0.9999961853027344
hsa-miR-5195-3p,RASSF8,0.9999960660934448
hsa-miR-7844-5p,DIMT1,0.9999960660934448
hsa-miR-3156-5p,ETS1,0.9999959468841553
hsa-miR-378g,PTGES2,0.9999957084655762
hsa-miR-1914-5p,TP53BP1,0.9999957084655762
hsa-miR-5094,DDX5,0.9999955892562866
hsa-miR-4301,CCL4,0.9999953508377075
hsa-miR-1265,MAP3K10,0.9999953508377075
hsa-miR-96-3p,ABCE1,0.9999953508377075
hsa-miR-7973,PTGES2,0.999995231628418
hsa-miR-1262,TP53BP1,0.999995231628418
hsa-miR-4287,AGPAT2,0.999995231628418
hsa-miR-1273a,COPS5,0.9999951124191284
hsa-miR-664a-3p,RACGAP1,0.9999951124191284
hsa-miR-1914-5p,ATF6,0.9999951124191284
hsa-miR-372-5p,ADIPOR2,0.9999949932098389
hsa-miR-190a-3p,ETS1,0.9999949932098389
hsa-miR-4286,C1QBP,0.9999949932098389
hsa-miR-27a-5p,MAP3K10,0.9999948740005493
hsa-miR-185-3p,WNT2B,0.9999940395355225
hsa-miR-664a-3p,GSK3B,0.9999939203262329
hsa-miR-744-3p,CHEK1,0.9999938011169434
hsa-miR-502-3p,ETS1,0.9999936819076538
hsa-miR-4488,MED1,0.9999932050704956
hsa-miR-144-5p,MAP3K10,0.9999932050704956
hsa-miR-6778-5p,COPS5,0.999993085861206
hsa-miR-4428,PTPRO,0.9999929666519165
hsa-miR-204-3p,FYN,0.999992847442627
hsa-miR-378g,AGPAT2,0.9999923706054688
hsa-miR-1281,MED1,0.9999922513961792
hsa-miR-122-3p,MAP3K10,0.9999921321868896
hsa-miR-3194-3p,MAP3K10,0.9999921321868896
hsa-miR-20b-3p,CHEK1,0.9999920129776001
hsa-miR-876-5p,CCNL1,0.999991774559021
hsa-miR-4701-5p,ETS1,0.9999916553497314
hsa-miR-4428,C1QBP,0.9999914169311523
hsa-miR-372-5p,FYN,0.9999911785125732
hsa-miR-6855-3p,DLG5,0.9999910593032837
hsa-miR-1273a,CHEK1,0.9999908208847046
hsa-miR-1249-5p,ABCE1,0.9999908208847046
hsa-miR-4693-5p,ADIPOR2,0.9999908208847046
hsa-miR-1272,ETS1,0.9999902248382568
hsa-miR-1252-5p,STK3,0.9999896287918091
hsa-miR-4720-3p,CCNL1,0.9999889135360718
hsa-miR-4720-3p,ATF6,0.9999885559082031
hsa-miR-588,CCL4,0.999988317489624
hsa-miR-186-3p,COPS5,0.9999881982803345
hsa-miR-4488,STARD13,0.9999880790710449
hsa-miR-503-3p,STARD13,0.9999880790710449
hsa-miR-4792,TJAP1,0.9999878406524658
hsa-miR-1262,RASGRP1,0.9999874830245972
hsa-miR-522-3p,AHRR,0.9999874830245972
hsa-miR-383-3p,SRSF11,0.9999873638153076
hsa-miR-1185-1-3p,ABCE1,0.9999872446060181
hsa-miR-7973,FRS2,0.9999868869781494
hsa-miR-4301,ETS1,0.9999867677688599
hsa-miR-152-5p,RASGRP1,0.9999861717224121
hsa-miR-891a-5p,ATG4C,0.9999853372573853
hsa-miR-1286,TP53BP1,0.9999852180480957
hsa-miR-1914-5p,PTPRO,0.9999849796295166
hsa-miR-192-3p,CCNL1,0.999984860420227
hsa-miR-1262,STARD13,0.999984860420227
hsa-miR-183-3p,STARD13,0.999984860420227
hsa-miR-3666,ETS1,0.999984860420227
hsa-miR-7844-5p,EHD2,0.999984860420227
hsa-miR-1293,ADIPOR2,0.9999843835830688
hsa-miR-488-5p,CCNT1,0.9999841451644897
hsa-miR-4488,C1QBP,0.9999839067459106
hsa-miR-134-3p,FYN,0.9999836683273315
hsa-miR-1286,NDRG1,0.999983549118042
hsa-miR-6788-5p,NDRG1,0.999983549118042
hsa-miR-122-3p,CCL4,0.9999831914901733
hsa-miR-371b-5p,STARD13,0.9999831914901733
hsa-miR-1297,WASF3,0.9999823570251465
hsa-miR-548a-3p,ADIPOR2,0.9999821186065674
hsa-miR-615-3p,WNT2B,0.9999819993972778
hsa-miR-4720-3p,GSK3B,0.9999815225601196
hsa-miR-762,TP53BP1,0.9999814033508301
hsa-miR-1265,CHEK1,0.9999805688858032
hsa-miR-548ba,AHRR,0.9999804496765137
hsa-miR-891a-5p,TAF9B,0.9999802112579346
hsa-miR-186-3p,TJAP1,0.9999802112579346
hsa-miR-1205,FOXO3,0.9999802112579346
hsa-miR-1184,TJAP1,0.9999792575836182
hsa-miR-762,NDRG1,0.9999791383743286
hsa-miR-663b,STK3,0.9999788999557495
hsa-miR-6778-5p,ETS1,0.99997878074646
hsa-miR-2909,DLG5,0.9999785423278809
hsa-miR-663b,AMACR,0.9999778270721436
hsa-miR-1290,STARD13,0.999976634979248
hsa-miR-500a-3p,RACGAP1,0.9999765157699585
hsa-miR-4530,SRSF11,0.999976396560669
hsa-miR-302e,CHEK1,0.9999758005142212
hsa-miR-4728-5p,TJAP1,0.9999752044677734
hsa-miR-6778-5p,NDRG1,0.9999747276306152
hsa-miR-4488,XRCC6,0.9999746084213257
hsa-miR-372-5p,RACGAP1,0.9999731779098511
hsa-miR-181a-2-3p,TFRC,0.9999725818634033
hsa-miR-532-3p,ETS1,0.9999722242355347
hsa-miR-1248,FRS2,0.9999721050262451
hsa-miR-3614-5p,ABCE1,0.9999721050262451
hsa-miR-4488,SOCS5,0.9999717473983765
hsa-miR-765,MED1,0.9999717473983765
hsa-miR-144-5p,FRS2,0.9999710321426392
hsa-miR-4301,GSK3B,0.9999709129333496
hsa-miR-1293,CHEK1,0.9999697208404541
hsa-miR-579-3p,BCL6,0.999969482421875
hsa-miR-372-5p,MED1,0.9999676942825317
hsa-miR-1262,AMACR,0.9999673366546631
hsa-miR-383-3p,PIAS3,0.999966025352478
hsa-miR-4720-3p,PTPRO,0.9999653100967407
hsa-miR-627-3p,STARD13,0.9999634027481079
hsa-miR-7973,RACGAP1,0.9999624490737915
hsa-miR-204-3p,SENP1,0.9999607801437378
hsa-miR-2909,AMACR,0.9999604225158691
hsa-miR-891a-5p,ARHGEF25,0.9999603033065796
hsa-miR-152-5p,SOCS5,0.9999600648880005
hsa-miR-891a-5p,BACH1,0.9999582767486572
hsa-miR-579-3p,FBLN5,0.9999580383300781
hsa-miR-3934-5p,VDR,0.9999576807022095
hsa-miR-1273f,ARIH2,0.9999562501907349
hsa-miR-3934-5p,PUM2,0.9999557733535767
hsa-miR-7641,PUM2,0.9999557733535767
hsa-miR-4521,BMI1,0.9999552965164185
hsa-miR-579-3p,BTRC,0.9999514818191528
hsa-miR-328-5p,TOMM20,0.9999502897262573
hsa-miR-4488,NCOA6,0.9999494552612305
hsa-miR-5094,NCOA6,0.9999494552612305
hsa-miR-2278,MAPK9,0.9999487400054932
hsa-miR-1224-3p,TRIM2,0.9999487400054932
hsa-miR-4301,AP3B1,0.999945878982544
hsa-miR-891a-5p,FOS,0.9999456405639648
hsa-miR-493-5p,YAP1,0.9999445676803589
hsa-miR-1281,ARHGEF25,0.9999434947967529
hsa-miR-378g,RASGRP1,0.9999415874481201
hsa-miR-938,TRIM2,0.9999415874481201
hsa-miR-1269b,MAPK9,0.9999399185180664
hsa-miR-183-3p,FBLN5,0.9999388456344604
hsa-miR-372-5p,PTPRO,0.9999376535415649
hsa-miR-204-3p,CCNL1,0.9999371767044067
hsa-miR-889-3p,STARD13,0.9999364614486694
hsa-miR-1262,CERS2,0.9999334812164307
hsa-miR-1273f,NRAS,0.9999326467514038
hsa-miR-3130-5p,RACGAP1,0.9999321699142456
hsa-miR-1468-3p,TOMM20,0.9999321699142456
hsa-miR-27a-5p,DUSP4,0.9999315738677979
hsa-miR-522-3p,SLC25A5,0.9999315738677979
hsa-miR-522-3p,FOXP3,0.9999315738677979
hsa-miR-4530,STAT3,0.9999315738677979
hsa-miR-3653-5p,EVI5,0.9999315738677979
hsa-miR-663b,SENP1,0.9999313354492188
hsa-miR-7973,PIN1,0.9999303817749023
hsa-miR-302e,RACGAP1,0.9999289512634277
hsa-miR-876-5p,VDR,0.9999270439147949
hsa-miR-4301,WASF3,0.9999268054962158
hsa-miR-222-5p,CD9,0.9999250173568726
hsa-miR-663b,ADAM17,0.9999240636825562
hsa-miR-200c-5p,TIAM1,0.9999213218688965
hsa-miR-4521,SENP1,0.9999209642410278
hsa-miR-29b-2-5p,CCL2,0.9999195337295532
hsa-miR-2909,CERS2,0.9999192953109741
hsa-miR-325,GSK3B,0.9999183416366577
hsa-miR-2278,VDR,0.9999167919158936
hsa-miR-627-3p,SOCS5,0.9999130964279175
hsa-miR-486-3p,TOMM20,0.9999105930328369
hsa-miR-4256,DLG5,0.9999097585678101
hsa-miR-541-5p,CERS2,0.999909520149231
hsa-miR-634,SRSF11,0.9999076128005981
hsa-miR-222-5p,PKD1,0.9999055862426758
hsa-miR-1281,CDK6,0.999904990196228
hsa-miR-216b-3p,C1QBP,0.9999034404754639
hsa-miR-3934-5p,IRAK3,0.9999022483825684
hsa-miR-1281,ADAM17,0.9999003410339355
hsa-miR-192-3p,TAF9B,0.9998993873596191
hsa-miR-192-3p,SOCS5,0.9998986721038818
hsa-miR-3934-5p,BCL6,0.9998986721038818
hsa-miR-548ba,AP3B1,0.9998946189880371
hsa-miR-500a-3p,AMACR,0.9998942613601685
hsa-miR-4792,FOXO3,0.9998914003372192
hsa-miR-548ba,FBLN5,0.9998886585235596
hsa-miR-522-3p,FBLN5,0.9998886585235596
hsa-miR-891a-5p,TFDP2,0.9998868703842163
hsa-miR-663b,ITGA11,0.9998866319656372
hsa-miR-663b,CENPF,0.999884843826294
hsa-miR-1286,UBE2I,0.9998811483383179
hsa-miR-6779-5p,STARD13,0.9998806715011597
hsa-miR-1207-3p,BTRC,0.9998766183853149
hsa-miR-181a-3p,ADAM17,0.9998762607574463
hsa-miR-4488,NRAS,0.9998738765716553
hsa-miR-634,DLG5,0.9998687505722046
hsa-miR-1914-5p,ANXA1,0.9998681545257568
hsa-miR-2909,IRAK3,0.9998669624328613
hsa-miR-4287,VDR,0.9998666048049927
hsa-miR-4792,TP53INP1,0.9998663663864136
hsa-miR-4720-3p,CERS2,0.9998631477355957
hsa-miR-1293,CERS2,0.9998629093170166
hsa-miR-4693-5p,C1QBP,0.9998596906661987
hsa-miR-183-3p,CD44,0.9998589754104614
hsa-miR-182-3p,WASF3,0.9998586177825928
hsa-miR-579-3p,BCL10,0.9998583793640137
hsa-miR-4792,MAPK9,0.9998577833175659
hsa-miR-3934-5p,NRAS,0.9998562335968018
hsa-miR-3121-3p,FOS,0.9998557567596436
hsa-miR-3156-5p,ANXA1,0.9998520612716675
hsa-miR-2909,BTRC,0.9998502731323242
hsa-miR-144-5p,PIN1,0.9998476505279541
hsa-miR-210-5p,TTK,0.9998469352722168
hsa-miR-1908-3p,PKD1,0.999846339225769
hsa-miR-4301,VDR,0.9998462200164795
hsa-miR-1286,VDR,0.9998462200164795
hsa-miR-4301,PUM2,0.9998390674591064
hsa-miR-4521,KRT5,0.9998383522033691
hsa-miR-1281,STAG2,0.9998341798782349
hsa-miR-1200,MAPK9,0.9998316764831543
hsa-miR-4428,CERS2,0.999826967716217
hsa-miR-2278,CDYL,0.9998231530189514
hsa-miR-8485,MAPK9,0.9998185038566589
hsa-miR-891a-5p,ZNF561,0.9998157620429993
hsa-miR-1184,FOXO3,0.9998155236244202
hsa-miR-876-5p,MAPK3,0.9998136162757874
hsa-miR-2278,CACNA1C,0.9998132586479187
hsa-miR-1257,CACNA1C,0.9998132586479187
hsa-miR-4287,CERS2,0.9998131394386292
hsa-miR-122-3p,ETS1,0.9998074173927307
hsa-miR-204-3p,VDR,0.999803364276886
hsa-miR-302e,CERS2,0.9998024106025696
hsa-miR-663b,CERS2,0.9998019337654114
hsa-miR-28-3p,VDR,0.9998012185096741
hsa-miR-664a-3p,PHLPP2,0.9997994303703308
hsa-miR-1908-3p,PHLPP2,0.9997994303703308
hsa-miR-3130-5p,CERS2,0.9997989535331726
hsa-miR-1299,PKD1,0.9997984766960144
hsa-miR-765,NCOA6,0.9997904896736145
hsa-miR-891a-5p,AP3B1,0.999786913394928
hsa-miR-187-5p,ARHGEF25,0.9997864365577698
hsa-miR-186-3p,TOMM20,0.9997852444648743
hsa-miR-876-5p,CLINT1,0.9997826218605042
hsa-miR-7844-5p,CERS2,0.9997807145118713
hsa-miR-1290,CENPF,0.9997788071632385
hsa-miR-641,TGIF1,0.9997760653495789
hsa-miR-579-3p,FAIM,0.9997743964195251
hsa-miR-1184,TP53INP1,0.9997729659080505
hsa-miR-1271-5p,UBE2I,0.9997705817222595
hsa-miR-374a-3p,CERS2,0.999769389629364
hsa-miR-1914-5p,CERS2,0.9997672438621521
hsa-miR-5571-3p,SPARC,0.9997661709785461
hsa-miR-4521,PUM1,0.9997655749320984
hsa-miR-1273a,CERS2,0.9997641444206238
hsa-miR-500a-3p,CERS2,0.9997617602348328
hsa-miR-1297,KEAP1,0.9997594952583313
hsa-miR-4301,RHOA,0.9997565150260925
hsa-miR-765,XBP1,0.9997565150260925
hsa-miR-3934-5p,ETV1,0.9997515082359314
hsa-miR-4287,POR,0.999749481678009
hsa-miR-1185-1-3p,MAPK9,0.999748170375824
hsa-miR-144-5p,ETS1,0.9997461438179016
hsa-miR-4720-3p,CCR7,0.9997397065162659
hsa-miR-4521,DDIT4,0.9997338652610779
hsa-miR-1273a,ARIH2,0.999727189540863
hsa-miR-199b-3p,CKAP5,0.9997232556343079
hsa-miR-2278,ZNF561,0.9997212290763855
hsa-miR-3130-5p,XRCC6,0.9997153878211975
hsa-miR-183-3p,RGS2,0.9997144341468811
hsa-miR-1178-3p,ETS1,0.9997140765190125
hsa-miR-891a-5p,ETS1,0.9997103810310364
hsa-miR-1269b,CLINT1,0.9997091889381409
hsa-miR-891a-5p,PSMA3,0.9997027516365051
hsa-miR-1972,SENP1,0.9997004270553589
hsa-miR-378g,CPEB2,0.9996960163116455
hsa-miR-497-3p,CCR7,0.9996951818466187
hsa-miR-634,SENP1,0.9996932744979858
hsa-miR-762,ARIH2,0.9996912479400635
hsa-miR-7973,NFATC1,0.9996888637542725
hsa-miR-1269b,KAT2B,0.9996830224990845
hsa-miR-4287,BCL6,0.9996806383132935
hsa-miR-122-3p,TOMM20,0.9996777772903442
hsa-miR-4728-5p,CHEK1,0.9996767044067383
hsa-miR-876-5p,SENP1,0.9996765851974487
hsa-miR-1286,MSMO1,0.9996734857559204
hsa-miR-2278,SENP1,0.9996733665466309
hsa-miR-4792,SENP1,0.9996706247329712
hsa-miR-181a,NFATC1,0.9996656179428101
hsa-miR-641,SENP1,0.9996534585952759
hsa-miR-3934-5p,SENP1,0.9996532201766968
hsa-miR-7641,SENP1,0.9996532201766968
hsa-miR-2355-5p,SENP1,0.9996532201766968
hsa-miR-372-5p,SENP1,0.9996485710144043
hsa-miR-1271-5p,ETS1,0.9996473789215088
hsa-miR-106b-3p,ETS1,0.9996473789215088
hsa-miR-891a-5p,WASF3,0.999646782875061
hsa-miR-548c-3p,AMACR,0.9996463060379028
hsa-miR-183-3p,SENP1,0.9996459484100342
hsa-miR-4301,IRAK3,0.9996449947357178
hsa-miR-216a-3p,KEAP1,0.9996426105499268
hsa-miR-3613-3p,ETS1,0.999642014503479
hsa-miR-6788-5p,ADAM17,0.9996380805969238
hsa-miR-4428,CHEK1,0.9996362924575806
hsa-miR-4720-3p,RCOR3,0.9996358156204224
hsa-miR-1252-5p,CHEK1,0.9996358156204224
hsa-miR-4792,ETS1,0.9996354579925537
hsa-miR-6855-3p,CHEK1,0.999631404876709
hsa-miR-891a-5p,TM6SF1,0.999630331993103
hsa-miR-876-5p,OTUD7B,0.9996298551559448
hsa-miR-216a-3p,ETS1,0.9996297359466553
hsa-miR-762,ARHGEF25,0.9996284246444702
hsa-miR-378g,ETS1,0.9996280670166016
hsa-miR-181a-3p,MFN2,0.9996228218078613
hsa-miR-183-3p,ATG12,0.9996129870414734
hsa-miR-486-3p,ETS1,0.9996111989021301
hsa-miR-451b,SOCS5,0.999610960483551
hsa-miR-1265,DAPK1,0.9996107220649719
hsa-miR-634,PUM2,0.9996092915534973
hsa-miR-4301,MAPK3,0.9996073842048645
hsa-miR-6788-5p,ETS1,0.999607264995575
hsa-miR-876-5p,EPHB4,0.9996065497398376
hsa-miR-891a-5p,ERCC3,0.9995967745780945
hsa-miR-7973,TGIF1,0.9995861649513245
hsa-miR-4720-3p,RGS2,0.9995856881141663
hsa-miR-1908-3p,CHEK1,0.9995837807655334
hsa-miR-891a-5p,THBS1,0.999582827091217
hsa-miR-486-3p,BCL6,0.9995794892311096
hsa-miR-1293,COPS5,0.9995779395103455
hsa-miR-4488,RAB5A,0.9995763897895813
hsa-miR-891a-5p,E2F6,0.999567449092865
hsa-miR-769-3p,NFIX,0.9995642304420471
hsa-miR-1281,NUAK1,0.9995554089546204
hsa-miR-7160-3p,CHEK1,0.999554455280304
hsa-miR-3121-3p,ATG4C,0.9995525479316711
hsa-miR-4530,ATG4C,0.9995525479316711
hsa-miR-663b,CD46,0.9995498061180115
hsa-miR-183-3p,HOXA7,0.9995465874671936
hsa-miR-379-3p,DSC2,0.9995431900024414
hsa-miR-1286,CLINT1,0.999542236328125
hsa-miR-2278,CHEK1,0.9995394945144653
hsa-miR-1305,CHEK1,0.9995394945144653
hsa-miR-4792,CHEK1,0.9995356798171997
hsa-miR-1269b,PKD1,0.9995349645614624
hsa-miR-4720-3p,CHEK1,0.9995328187942505
hsa-miR-1269b,CHEK1,0.9995328187942505
hsa-miR-335-3p,WASF3,0.9995322227478027
hsa-miR-1281,WASF3,0.9995318651199341
hsa-miR-891a-5p,CD46,0.9995269775390625
hsa-miR-4728-5p,COPS5,0.9995262622833252
hsa-miR-4756-5p,DAPK1,0.9995260238647461
hsa-miR-3934-5p,AKT1,0.9995198249816895
hsa-miR-1271-5p,AKR1C2,0.9995197057723999
hsa-miR-3156-5p,HSF2,0.9995155334472656
hsa-miR-383-3p,CHEK1,0.9995154142379761
hsa-miR-1178-3p,GALNT10,0.9995042085647583
hsa-miR-500a-3p,CHEK1,0.9994996786117554
hsa-miR-216a-3p,ANLN,0.9994974136352539
hsa-miR-3121-3p,PSMA3,0.9994884729385376
hsa-miR-378g,IRAK3,0.9994869232177734
hsa-miR-765,ZNF561,0.9994850158691406
hsa-miR-762,RGS16,0.9994799494743347
hsa-miR-769-3p,PIK3R1,0.9994723200798035
hsa-miR-579-3p,CDC40,0.9994675517082214
hsa-miR-4301,BACH1,0.9994632601737976
hsa-miR-223-5p,SIRPA,0.9994552731513977
hsa-miR-7973,MCL1,0.9994507431983948
hsa-miR-4463,HNRNPD,0.9994503855705261
hsa-miR-4792,NFATC1,0.9994457364082336
hsa-miR-4301,CD46,0.9994390606880188
hsa-miR-296-3p,SMARCB1,0.9994351267814636
hsa-miR-183-3p,RAB34,0.999427855014801
hsa-miR-1293,DAPK1,0.9994229078292847
hsa-miR-663b,PFKP,0.9994196891784668
hsa-miR-4651,SPARC,0.9994149208068848
hsa-miR-1178-3p,COPS5,0.9994094371795654
hsa-miR-1252-5p,COPS5,0.9994094371795654
hsa-miR-1185-1-3p,COPS5,0.9993919134140015
hsa-miR-302e,COPS5,0.9993919134140015
hsa-miR-204-3p,EDEM1,0.9993871450424194
hsa-miR-620,SLC7A11,0.9993871450424194
hsa-miR-27a-5p,CERS2,0.9993869066238403
hsa-miR-1184,COPS5,0.9993810653686523
hsa-miR-1273a,STAG2,0.9993675351142883
hsa-miR-4488,JAK1,0.9993602633476257
hsa-miR-503-3p,JAK1,0.9993602633476257
hsa-miR-4500,ERCC3,0.9993323683738708
hsa-miR-519e-5p,COPS5,0.9993318915367126
hsa-miR-5195-3p,COPS5,0.999325156211853
hsa-miR-6788-5p,TFDP2,0.9993244409561157
hsa-miR-4792,COPS5,0.9993197917938232
hsa-miR-7973,COPS5,0.9993197917938232
hsa-miR-641,SPARC,0.9993181228637695
hsa-miR-1286,CREG1,0.9993088245391846
hsa-miR-663b,FBLN5,0.9993019104003906
hsa-miR-4301,ERCC3,0.9993019104003906
hsa-miR-497-3p,COPS5,0.999299168586731
hsa-miR-2278,REV1,0.9992921352386475
hsa-miR-663b,PIK3R1,0.9992907047271729
hsa-miR-4488,COPS5,0.9992885589599609
hsa-miR-503-3p,COPS5,0.9992885589599609
hsa-miR-634,ARHGEF25,0.9992844462394714
hsa-miR-628-3p,COPS5,0.9992843270301819
hsa-miR-532-3p,CACNA1C,0.9992839694023132
hsa-miR-4488,RORA,0.99928218126297
hsa-miR-4521,CBFB,0.9992813467979431
hsa-miR-1468-3p,TTK,0.9992743134498596
hsa-miR-152-5p,PCNA,0.9992741942405701
hsa-miR-20b-3p,PKD1,0.9992679953575134
hsa-miR-4301,COPS5,0.9992669224739075
hsa-miR-6788-5p,COPS5,0.9992669224739075
hsa-miR-5703,COPS5,0.9992669224739075
hsa-miR-663b,PTMS,0.9992651343345642
hsa-miR-27a-5p,RACGAP1,0.9992609620094299
hsa-miR-522-3p,RACGAP1,0.9992609620094299
hsa-miR-27a-5p,NFKBIB,0.9992509484291077
hsa-miR-3156-5p,COPS5,0.999249279499054
hsa-miR-3130-5p,CCL2,0.9992469549179077
hsa-miR-1262,PCNA,0.9992467164993286
hsa-miR-122-3p,DSC2,0.9992446899414062
hsa-miR-663b,NFKBIA,0.9992433786392212
hsa-miR-488-5p,BCL6,0.9992269277572632
hsa-miR-4720-3p,GATM,0.9992227554321289
hsa-miR-4465,RASGRP1,0.9992185831069946
hsa-miR-579-3p,ELN,0.9992039799690247
hsa-miR-579-3p,RDX,0.9992039799690247
hsa-miR-183-3p,CBFB,0.9992004036903381
hsa-miR-4488,PIK3R1,0.999183714389801
hsa-miR-4521,FBLN5,0.9991831183433533
hsa-miR-1262,JAK1,0.9991820454597473
hsa-miR-103b,SMARCB1,0.9991814494132996
hsa-miR-503-3p,WDR77,0.9991779923439026
hsa-miR-548c-3p,ARIH2,0.9991739392280579
hsa-miR-634,IRAK3,0.999159574508667
hsa-miR-5188,GALNT10,0.999157190322876
hsa-miR-192-3p,RPS6KB1,0.9991559982299805
hsa-miR-30d-3p,RTKN,0.9991549253463745
hsa-miR-4792,BACH1,0.9991397857666016
hsa-miR-4530,WASF3,0.999133288860321
hsa-miR-3074-3p,PICALM,0.9991310238838196
hsa-miR-4651,PTMS,0.9991243481636047
hsa-miR-30d-3p,BCL6,0.9991059899330139
hsa-miR-372-5p,SPARC,0.9991022348403931
hsa-miR-186-3p,SENP1,0.9991017580032349
hsa-miR-4428,HIF1AN,0.9990955591201782
